id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
123,3,1,1,59,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,30,0,0,0,0,0.025974026,0.307692308,0,1,1,0,0,0.038961039,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
124,3,1,7,112,5,0,0,0,0,0,2,1,0,8,1,1,0,0,1,0,19,57,28,0,0,0,0.348837209,0.571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,0,0
125,2,1,3,83,7,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,20,56,0,0,0,0,0.361256545,0.245901639,0,1,1,0,0,0.109947644,0,0,0,0,0,1,0,0,1,-1,1,1,0,0,0
126,2,1,3,123,11,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,100,0,0,0,0,0.171122995,0.423076923,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
127,2,1,7,59,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,17,35,0,0,0,0,0.026845638,0.095744681,0,1,0,0,0,0.070469799,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
128,3,1,3,60,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
129,1,0,2,29,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,12,10,0,0,0,0,0.175,0.190476191,0,1,1,0,0,0.025,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0
130,3,2,4,109,5,4,0,0,0,0,0,0,0,22,1,1,0,1,1,0,57,45,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
131,3,1,4,47,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,21,0,0,0,0,0.149659864,0.963963964,1,1,1,0,1,0.006802721,0,0,0,0,0,1,0,0,1,1,-1,-1,-1,1,0
132,4,1,5,65,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,13,45,0,0,0,0,0.043478261,0.142857143,0,0,0,1,0,0.173913044,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
133,2,1,7,63,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,14,42,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
134,2,1,4,66,0,0,0,0,0,0,0,0,0,18,1,1,0,0,1,0,23,36,0,0,0,0,0.220338983,0.956521739,1,1,0,0,0,0.016949153,0,0,0,0,1,1,0,0,1,0,-1,1,-1,1,0
135,3,1,1,58,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,23,17,10,0,0,0,0,0.045454546,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,-1,0,1,0
136,4,1,2,79,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,28,36,7,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,1
137,2,1,4,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
138,1,0,3,90,9,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,64,0,0,0,0,0.085603113,0.259259259,0,1,1,0,1,0.003891051,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
139,4,2,2,60,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,23,20,9,0,0,0,0.054901961,0.620689655,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,1,0,1,0
140,1,0,5,57,4,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,15,35,0,0,0,0,0,0.947368421,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,1,0
141,2,1,3,49,2,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,14,28,0,0,0,0,0.129770992,0.055555556,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
142,1,0,5,92,1,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,12,30,42,0,0,0,0.062406015,0.671052632,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1,0,1,0
143,2,1,2,45,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,29,9,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,-1,1
144,2,1,3,85,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,63,0,0,0,0,0.146341463,0.1875,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
145,2,1,1,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,0,0.02745098,0.8,0,1,1,0,0,0.003921569,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
146,3,1,1,48,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,19,12,9,0,0,0,0.24137931,0.357142857,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,-1,0,1,0
147,3,1,2,50,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,25,18,0,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1
148,3,1,4,76,2,0,0,0,2,0,0,0,0,6,1,1,0,0,1,0,16,53,0,0,0,0,0.138339921,0.875,0,1,0,0,0,0.003952569,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
149,2,1,4,146,13,0,0,0,3,0,0,0,0,7,1,1,0,0,1,0,20,119,0,0,0,0,0.634146342,0.625,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,-1,0,1,-1,0,0
150,2,0,5,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,51,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
151,3,1,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
152,3,1,3,48,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,27,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
153,3,1,2,81,0,0,0,0,0,0,3,2,0,6,1,0,0,0,0,0,18,16,39,0,0,0,0.00877193,0.059322034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
154,2,0,2,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,26,0,0,0,0,0,0.974358974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
155,6,1,3,169,5,0,0,0,0,0,2,1,0,12,1,1,0,0,1,0,33,71,57,0,0,0,0.017241379,0.133333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
156,3,1,3,72,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,47,0,0,0,0,0.041666667,0.322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
157,2,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
158,4,1,2,68,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,33,0,0,0,0,0.6875,0.454545455,1,1,0,1,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
159,3,1,9,91,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,22,62,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-1,-1,0,1,1,1
160,2,1,0,61,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,1,0,0,0,0,0.010033445,0.031746032,0,1,0,0,0,0.010033445,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
161,1,0,5,70,5,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,14,49,0,0,0,0,0.366666667,0.977777778,1,1,1,1,0,0.066666667,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0,0
162,2,0,2,91,1,0,0,0,4,0,4,3,0,7,1,1,0,0,0,0,14,33,36,0,0,0,0.074380165,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
163,2,1,8,124,8,0,0,0,2,0,0,0,0,7,1,1,0,0,1,0,23,94,0,0,0,0,0.817460318,0.787234043,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,-1,0,-1,0,-1,0
164,3,1,1,143,10,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,42,94,0,0,0,0,0.125,0.209302326,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0
165,3,0,3,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,35,0,0,1,0,0.909090909,0.285714286,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
166,3,1,3,80,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,22,51,0,0,0,0,0.140939597,0.890410959,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
167,3,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,21,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
168,3,1,7,93,1,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,22,64,0,0,0,0,0,0.125,0,1,1,0,0,0.923076923,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
169,3,1,5,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
170,1,0,5,58,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,39,0,0,0,0,0.116883117,1,1,0,0,0,0,0.077922078,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
171,3,1,4,57,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,18,32,0,0,0,0,1,0.105263158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
172,1,0,5,71,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,44,0,0,0,0,0.084210526,0.93442623,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-1,0,0,1,0
173,3,1,4,79,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,50,0,0,0,0,0.133333333,0.133333333,1,1,1,0,0,0.866666667,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
174,1,0,2,32,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,14,11,0,0,0,0,0.91875,0.041237113,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,-1,1,-1,0
175,2,1,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,15,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
176,2,1,3,55,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,24,24,0,0,0,0,0.5,0.017241379,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
177,1,0,4,130,13,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,18,105,0,0,0,0,0.420289855,0.375,0,1,0,0,0,0.043478261,0,0,0,0,0,1,0,0,1,-1,0,1,0,0,0
178,2,0,4,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,35,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
179,1,0,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,32,0,0,0,0,0,0.307692308,0,1,0,0,0,0.012048193,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
180,2,1,3,68,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,19,42,0,0,0,0,0.909090909,0.304347826,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
181,2,0,2,86,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,59,0,0,0,0,0.287958115,0.166666667,0,1,0,0,0,0.020942408,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
182,1,0,5,75,7,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,11,57,0,0,0,0,0.307692308,1,1,1,0,0,0,0.115384615,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0,0
183,4,1,9,102,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,76,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
184,3,1,3,86,0,0,0,0,0,0,2,1,0,11,1,0,0,0,1,0,24,28,26,0,0,0,1,0.833333333,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,1
185,3,1,3,68,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
186,2,0,3,54,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,29,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
187,2,1,1,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,10,0,0,0,0,0.157894737,0.636363636,0,1,0,1,0,0.105263158,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
188,4,0,4,99,2,0,0,0,0,0,0,0,0,20,1,0,1,0,0,0,13,45,33,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
189,2,0,1,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,17,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
190,13,1,11,76,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,55,0,0,0,0,0.974358974,0.009174312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
191,3,1,4,82,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,50,0,0,0,0,0.923076923,0.954545455,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
192,7,2,2,206,55,0,0,0,0,0,4,3,0,47,1,0,0,0,0,0,19,20,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
193,2,1,3,66,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,35,0,0,0,0,0.485294118,0.135135135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
194,2,0,4,75,0,0,0,0,4,0,0,0,0,5,1,1,0,0,0,0,14,54,0,0,0,0,0.034013605,0.25,0,1,0,1,0,0.013605442,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
195,2,0,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,0,0.002506266,0.151898734,0,1,0,0,0,0.048872181,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
196,3,0,3,49,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,20,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,-1,1,1
197,2,0,10,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
198,2,1,0,32,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,17,1,6,0,0,0,0.135714286,0.215384615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
199,4,1,4,99,4,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,64,28,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
200,7,0,6,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,65,0,0,0,0,0.833333333,0.235294118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,1
201,3,1,1,159,0,0,0,0,1,0,7,6,0,26,1,0,0,0,0,0,19,15,117,0,0,0,0.038461539,0.137254902,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,-1,1,1,0,1,0
202,1,0,4,68,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,16,45,0,0,0,0,0.047337278,0.266666667,0,1,1,0,1,0.059171598,0,0,0,0,1,0,0,0,1,0,0,-1,1,1,0
203,1,0,3,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,26,0,0,0,0,0.217391304,0.163265306,0,1,1,0,0,0.02173913,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
204,2,1,2,61,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
205,1,0,2,82,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,59,0,0,0,0,0.130630631,0.265306122,0,1,1,0,0,0.04954955,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
206,3,1,2,61,3,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,12,42,0,0,0,0,0.02173913,0.017730497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
207,1,0,2,52,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,9,36,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
208,3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
209,3,1,2,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,31,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,-1,0,1,-1,1
210,1,0,3,92,9,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,12,73,0,0,0,0,0.153846154,0.396551724,0,1,0,0,0,0.067307692,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
211,4,1,3,68,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,24,37,0,0,0,0,0,0.083333333,0,1,0,0,0,0.153846154,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
212,1,0,5,169,18,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,16,146,0,0,0,0,0.190371991,0.963963964,1,1,1,0,0,0.015317287,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
213,3,1,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,12,0,0,0,0,0.676470588,0,0,0,0,0,0,0.014705882,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,0
214,2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,0,0.024390244,0.214285714,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
215,3,1,2,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,5,0,0,0,0,0,0.074074074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
216,5,3,1,41,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,23,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,1,1,-1,1
217,1,0,3,80,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12,61,0,0,0,0,0.275862069,0.607142857,0,1,0,0,0,0.051724138,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0,0
218,2,1,2,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,13,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
219,2,0,2,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0,0.2,1,1,0,0,0,0.058823529,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
220,5,0,9,97,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,80,0,0,1,0,0,0.222222222,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
221,1,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
222,3,1,2,45,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,17,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,-1,-1,1,-1,1
223,3,1,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0.031518625,0.166666667,0,0,0,0,0,0.020057307,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
224,2,0,5,101,0,0,0,0,5,0,0,0,0,6,1,1,0,0,1,0,18,76,0,0,0,0,0,0.35,0,0,0,0,0,0.009478673,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
225,3,2,12,126,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,37,82,0,0,0,0,0.032786885,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
226,2,0,3,60,0,0,0,0,0,0,2,1,0,6,1,0,0,0,1,0,7,27,18,0,0,0,0.136986301,0.162162162,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
227,2,1,5,67,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,24,36,0,0,0,0,0.391891892,0.428571429,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
228,2,1,6,94,8,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,12,75,0,0,0,0,0.159090909,0.108108108,0,1,0,0,0,0.037878788,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
229,2,0,2,42,2,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,17,18,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
230,2,1,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,10,0,0,0,0,0.1,0.34375,0,0,0,0,0,0.216666667,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
231,3,1,2,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,14,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
232,1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,15,0,0,0,0,0.019900498,0.961904762,0,0,0,0,0,0.014925373,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
233,3,0,3,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,24,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
234,2,0,2,94,10,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,25,62,0,0,0,0,0.177419355,0.692307692,0,1,0,0,0,0.032258065,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
235,1,0,3,30,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,15,0,0,0,0,0.1,0.986486487,1,1,1,0,0,0.09,0,0,0,0,1,0,0,0,1,1,-1,1,-1,1,0
236,2,0,3,58,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,25,26,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
237,2,0,1,67,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,47,0,0,0,0,0.072727273,0.285714286,0,1,0,0,0,0.018181818,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
238,4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,0,13,34,34,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
239,3,1,2,56,0,0,0,0,3,0,0,0,0,4,1,1,0,0,0,0,15,34,0,0,0,0,0.002607562,0.047169811,0,1,0,0,0,0.000651891,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0
240,4,1,4,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,27,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
241,1,0,8,85,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
242,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,20,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
243,1,0,5,121,8,0,0,0,2,0,1,0,0,6,1,1,0,0,1,0,20,71,22,0,0,0,0.059360731,0.388059702,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,1,0
244,2,0,0,59,1,1,0,0,1,3,2,1,0,7,1,0,0,0,0,0,18,1,32,0,0,0,0.333333333,0.028571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
245,1,0,4,61,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,38,0,0,0,0,0.014285714,0,0,1,0,0,0,0.05,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
246,3,1,5,64,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,41,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
247,2,0,3,100,0,0,0,0,5,2,2,1,0,12,1,0,0,0,0,0,11,36,45,0,0,0,0.190909091,0.222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
