id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
8125,3,1,2,42,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,22,0,0,0,0,0.035714286,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1
8126,2,1,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8127,2,0,3,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,26,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8128,3,1,3,71,4,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,48,0,0,0,1,0.558139535,0.96,0,1,0,0,0,0.023255814,0,0,0,0,0,1,0,0,1,0,-1,1,0,0
8129,3,1,2,52,0,0,0,0,0,0,1,0,0,9,1,1,0,0,0,0,17,20,7,0,0,0,0.069767442,0.15625,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,-1,1,1
8130,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,23,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8131,3,0,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
8132,2,0,1,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,1,0,0,0,1,1,1,1,1,1
8133,2,1,3,68,2,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,13,34,13,0,0,0,0.080745342,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
8134,9,8,5,171,4,3,0,0,3,0,2,1,0,22,1,1,0,1,0,0,65,51,47,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1
8135,2,0,1,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,9,0,0,0,0,0.875,1,0,1,0,0,0,0.125,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
8136,2,1,5,65,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,20,38,0,0,0,0,0.260869565,0.696969697,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1,1,0,1
8137,1,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,0.130434783,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
8138,3,0,2,43,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,18,18,0,0,0,0,0.666666667,1,0,1,0,0,0,0.333333333,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
8139,2,0,3,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,38,0,0,0,0,0.918367347,0.875,0,1,0,0,0,0.081632653,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
8140,3,1,3,66,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,41,0,0,0,0,0.162162162,1,1,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1
8141,1,0,5,62,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,39,0,0,0,0,0.234375,1,1,1,1,1,0,0.015625,0,0,0,0,0,1,0,0,1,0,-1,0,0,1
8142,1,0,4,56,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,15,23,10,0,0,0,0.684615385,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
8143,3,2,5,121,5,4,0,0,0,0,0,0,0,23,1,1,0,1,1,0,66,48,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
8144,2,0,3,78,2,0,0,0,0,4,0,0,0,8,1,1,0,0,1,0,16,55,0,0,0,0,0,0.071428571,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
8145,1,0,3,76,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,49,0,0,0,0,0.194736842,0.553571429,0,1,0,0,0,0.005263158,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
8146,2,1,4,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8147,5,1,9,116,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,93,0,0,0,0,0.8,0.105263158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
8148,4,1,3,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,1,1
8149,3,1,2,69,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,43,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8150,4,0,3,72,0,0,0,0,1,0,5,5,0,11,1,0,1,0,0,0,12,22,30,0,0,0,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
8151,3,1,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,28,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1
8152,3,1,3,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
8153,2,1,3,60,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,15,38,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1
8154,2,0,5,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,27,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8155,1,0,2,117,14,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,16,94,0,0,0,0,0.055194805,0.244444444,0,1,1,0,0,0.058441558,0,0,0,0,1,1,0,0,1,-1,1,1,0,1
8156,4,1,5,73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
8157,3,2,3,76,4,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,34,35,0,0,0,0,0.404255319,0.487179487,0,1,0,0,0,0.042553192,0,0,0,0,0,1,0,0,0,-1,1,1,0,0
8158,1,0,3,144,5,0,0,0,4,0,4,3,0,2,1,0,0,0,1,0,15,70,51,0,0,0,0.056603774,0.106382979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
8159,2,0,2,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,20,0,0,1,0,0.75,0.222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,1,1,1,0,-1
8160,4,2,4,49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,15,27,0,0,2,0,0.785714286,0.058823529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1
8161,2,0,2,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,22,0,0,0,0,1,0.083333333,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1
8162,2,0,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,19,0,0,0,0,0.375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,0
8163,2,1,4,61,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,38,0,0,0,0,0.648648649,0.045454546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
8164,1,0,3,33,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,6,20,0,0,0,0,0.25,0.152173913,0,1,0,0,0,0.166666667,0,0,0,0,0,0,0,0,1,1,0,1,1,0
8165,3,1,3,80,0,0,0,0,2,0,1,0,0,3,1,1,0,0,1,0,23,43,6,0,0,0,0.086419753,0.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
8166,4,1,1,49,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,17,10,14,0,0,0,0.117647059,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
8167,2,0,2,55,0,0,0,0,0,0,2,1,0,4,1,0,0,0,1,0,7,17,23,0,0,0,0.091803279,0.136363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8168,3,1,3,45,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,25,0,0,0,0,0.130952381,0.076923077,0,1,0,0,0,0.05952381,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8169,2,1,4,51,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8170,3,1,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,10,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8171,2,0,2,51,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,24,7,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1
8172,3,1,4,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,35,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
8173,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8174,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,15,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8175,3,1,4,199,3,0,0,0,6,0,5,5,0,4,1,0,0,0,1,0,10,37,144,0,0,0,0.040540541,0.178571429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1
8176,3,1,7,82,0,0,0,0,3,0,0,0,0,9,1,1,0,0,1,0,24,51,0,0,0,0,0.079365079,0.483606557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,1,0,1
8177,3,1,3,68,3,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,26,35,0,0,0,0,0.116129032,0.966666667,0,0,0,0,0,0.006451613,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1
8178,3,1,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8179,1,0,4,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8180,1,0,4,79,1,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,13,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
8181,3,0,4,137,1,0,0,0,3,0,6,5,0,8,1,0,0,0,0,0,18,35,76,0,0,0,0.07,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1
8182,1,0,5,102,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,78,0,0,0,0,0.029239766,0.714285714,0,1,0,0,0,0.005847953,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
8183,4,1,5,74,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,40,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
8184,3,0,3,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
8185,2,0,1,70,0,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,19,10,33,0,0,0,0.014660494,0.277777778,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
8186,2,1,4,65,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
8187,1,0,3,63,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,18,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8188,1,0,2,139,4,0,0,0,2,0,10,9,0,23,1,0,0,0,0,0,26,13,92,0,0,0,0.773109244,0.953488372,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1
8189,1,0,4,64,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,14,43,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
8190,2,1,2,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
8191,1,0,4,113,12,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,89,0,0,0,0,0.183098592,0.647058824,0,0,0,0,0,0.028169014,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
8192,2,1,2,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,16,0,0,0,0,0.125,1,1,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1
8193,3,1,4,84,1,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,26,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
8194,2,1,4,50,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,15,0,0,0,0,0.106217617,1,1,1,0,0,0,0.002590674,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1
8195,3,0,6,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8196,3,1,1,43,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,18,9,8,0,0,0,0.237804878,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8197,1,0,2,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,17,0,0,0,0,0,0.352941177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,1,0,1
8198,2,0,2,60,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,42,0,0,0,0,0.1875,0.421052632,0,1,1,0,0,0.041666667,0,0,0,0,0,1,0,0,1,0,0,1,0,1
8199,2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,14,0,0,0,0,0.157608696,0.0625,0,1,0,0,0,0.070652174,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8200,1,0,4,50,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,27,0,0,0,0,0.274336283,0.662162162,0,1,1,1,0,0.017699115,0,0,0,0,0,1,0,0,1,1,-1,0,0,1
8201,3,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1
8202,5,2,3,58,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,36,0,0,1,0,0.818181818,0.153846154,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,0,0,0,1,0,-1
8203,3,1,1,38,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,19,12,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8204,4,1,5,84,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,19,58,0,0,0,0,0.138888889,0.222222222,0,1,0,0,0,0.027777778,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
8205,3,2,4,109,5,4,0,0,0,0,0,0,0,21,1,1,0,1,1,0,57,45,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
8206,2,1,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0.067901235,0.959183674,1,1,0,0,0,0.030864198,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1
8207,3,1,2,56,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,19,20,9,0,0,0,0.034313726,0.023076923,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
8208,2,0,1,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,13,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8209,1,0,5,78,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,20,51,0,0,0,0,0.202380952,1,0,1,0,0,0,0.011904762,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1
8210,1,0,2,33,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,14,4,7,0,0,0,0.625329815,0.533333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,1,0,0
8211,2,1,3,74,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,43,0,0,0,0,0.130653266,0.993150685,0,1,0,0,0,0.005025126,0,0,0,0,0,0,0,0,1,0,-1,1,0,1
8212,2,0,2,42,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,17,0,0,0,0,0.117647059,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
8213,1,0,5,68,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,49,0,0,0,0,0.075,0.408163265,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
8214,6,1,3,62,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,40,0,0,0,1,0.923076923,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
8215,1,0,5,60,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,40,0,0,0,0,0.026960784,0.117241379,0,1,0,0,0,0.007352941,0,0,0,0,0,1,0,0,1,0,1,1,0,1
8216,2,0,4,83,4,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,10,66,0,0,0,0,0.144385027,0.415584416,0,1,1,0,0,0.005347594,0,0,0,0,0,1,0,0,1,-1,0,1,0,1
8217,2,1,0,32,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,14,1,9,0,0,0,0.046511628,0.684210526,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,-1,-1,0,1
8218,1,0,5,97,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,23,67,0,0,0,0,0.309734513,1,1,1,1,1,0,0.044247788,0,0,0,0,1,1,0,0,1,-1,-1,0,0,0
8219,3,1,2,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
8220,2,1,3,46,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,18,21,0,0,0,0,0.076923077,0.290322581,0,1,0,1,0,0.006993007,0,0,0,0,1,0,0,0,1,1,1,0,0,1
8221,3,1,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,10,0,0,0,0,0.125,1,1,1,1,0,0,0.0125,0,0,0,0,0,1,0,0,1,1,-1,1,-1,1
8222,2,0,3,79,0,0,0,0,0,0,4,0,0,5,1,1,0,0,0,0,11,29,31,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
8223,1,0,5,51,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,25,0,0,0,0,0.436781609,0.511111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
8224,1,0,4,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,15,0,0,0,0,0,0.363636364,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,-1
8225,2,0,3,68,4,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,14,47,0,0,0,0,0.368421053,0.325581395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8226,4,2,4,84,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,17,28,31,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1
8227,3,1,2,50,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,14,29,0,0,0,0,0.111111111,0.132352941,0,0,0,0,0,0.022222222,0,0,0,0,1,0,0,0,1,1,1,1,0,1
8228,3,1,2,75,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,22,33,12,0,0,0,0.131147541,0.208333333,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
8229,2,1,2,54,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,28,0,0,0,0,0.110236221,0.260869565,0,1,1,0,1,0.118110236,0,0,0,0,0,1,0,0,1,0,1,-1,0,1
8230,3,0,6,67,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,38,0,0,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
8231,1,0,5,143,20,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,17,119,0,0,0,0,0.393442623,0.921052632,1,1,1,1,0,0.040983607,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,0
8232,1,0,2,82,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,50,0,0,0,0,0.173267327,0.52631579,0,1,1,0,0,0.00990099,0,0,0,0,1,1,0,0,1,-1,0,1,0,1
8233,2,1,6,107,1,0,0,0,0,0,0,0,0,18,1,1,0,0,1,0,34,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
8234,2,0,3,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,28,0,0,0,0,0.263157895,1,1,1,1,0,1,0.684210526,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1
8235,2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
8236,3,0,1,46,1,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,10,12,16,0,0,0,0.066666667,0.285714286,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
8237,2,0,5,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,35,3,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
8238,3,2,4,109,5,4,0,0,0,0,0,0,0,22,1,1,0,1,1,0,57,45,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
8239,2,0,7,97,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,20,70,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
8240,4,1,1,169,0,0,0,0,5,1,8,7,0,13,1,0,0,0,0,0,18,6,137,0,0,0,0.088669951,0.96875,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1
8241,1,0,3,95,2,0,0,0,0,5,1,0,0,10,1,0,0,0,0,0,11,17,59,0,1,0,0.094117647,0.486111111,0,1,1,0,0,0.023529412,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
8242,3,2,4,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,27,0,0,0,0,0.266666667,1,1,1,1,0,1,0.146666667,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0
8243,2,0,2,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
8244,2,1,7,160,1,1,0,0,1,0,0,0,0,47,1,1,0,0,0,0,27,71,54,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1
8245,2,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,15,0,0,0,0,0.857142857,0.6,0,1,0,0,0,0.142857143,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1
8246,6,0,6,89,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,69,0,0,1,1,0.909090909,0.416666667,1,1,0,0,0,0.090909091,1,0,0,0,0,1,0,0,1,-1,0,1,0,-1
8247,2,1,7,99,3,1,0,0,0,0,0,0,0,20,1,1,0,0,0,0,19,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
8248,2,0,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,36,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,-1
8249,2,1,6,106,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,82,0,0,0,1,0.020833333,0.057692308,0,1,0,0,0,0.395833333,0,0,0,0,0,0,0,0,1,-1,1,1,1,0
8250,1,0,5,61,3,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,12,42,0,0,0,1,0.053571429,1,1,1,1,1,0,0.096428571,0,0,0,0,1,1,0,0,1,0,-1,0,-1,1
8251,1,0,3,69,4,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,15,47,0,0,0,0,0.372881356,0.3125,0,1,1,0,1,0.06440678,0,0,0,0,0,1,0,0,1,0,1,-1,0,0
